code,latitude,longitude
72027999999,+34.600,-078.583
72028153969,+34.226,-099.284
72028199999,+34.226,-099.284
72028203736,+36.018,-075.671
72028299999,+36.018,-075.671
72028304927,+43.677,-092.180
72028399999,+43.677,-092.180
72028404877,+42.574,-084.811
72028499999,+42.567,-084.817
72028503734,+37.521,-076.765
72028599999,+37.517,-076.767
72028653977,+32.444,-097.817
72028699999,+32.450,-097.817
72028753967,+33.714,-096.674
72028799999,+33.714,-096.674
72028803711,+36.361,-078.529
72028899999,+36.367,-078.533
72028963836,+33.530,-082.516
72028999999,+33.533,-082.517
72029153970,+32.747,-096.531
72029199999,+32.750,-096.533
72029304989,+42.453,-091.948
72029399999,+42.450,-091.950
72029453898,+33.780,-082.816
72029499999,+33.783,-082.817
72029553972,+32.084,-097.097
72029599999,+32.083,-097.100
72029653945,+30.886,-094.035
72029699999,+30.886,-094.035
72029703730,+37.239,-076.716
72029799999,+37.233,-076.717
72029853971,+31.869,-095.218
72029899999,+31.867,-095.217
72029953966,+32.456,-096.913
72029999999,+32.450,-096.917
72030099999,+32.683,-083.350
72030163846,+32.646,-081.596
72030199999,+32.645,-081.596
72030253963,+33.593,-095.064
72030299999,+33.593,-096.064
72030353973,+30.872,-096.622
72030399999,+30.867,-096.617
72030464752,+40.100,-075.267
72030499999,+40.133,-075.267
72030553964,+33.254,-097.581
72030599999,+33.250,-097.583
72030653879,+38.960,-094.371
72030699999,+38.956,-094.373
72030763804,+34.861,-086.557
72030799999,+34.861,-086.557
72030804992,+41.196,-096.112
72030899999,+41.196,-096.112
72030904947,+40.947,-091.511
72030999999,+40.950,-091.517
72031153962,+33.096,-094.961
72031199999,+33.100,-094.967
72031204964,+41.400,-092.946
72031299999,+41.400,-092.950
72031303052,+35.613,-100.996
72031399999,+35.617,-100.983
72031493983,+31.780,-095.706
72031499999,+31.783,-095.700
72031503045,+36.414,-100.750
72031599999,+36.417,-100.750
72031612984,+27.779,-097.691
72031699999,+27.783,-097.683
72031703735,+38.398,-077.456
72031799999,+38.400,-077.450
72031853965,+33.110,-098.555
72031899999,+33.110,-098.555
72031963841,+39.016,-087.650
72031999999,+39.017,-087.650
72032053981,+32.354,-097.434
72032099999,+32.350,-097.433
72032104893,+45.654,-084.519
72032199999,+45.650,-084.517
72032204129,+48.299,-116.560
72032299999,+48.300,-116.567
72032393947,+30.243,-098.910
72032399999,+30.243,-098.909
72032464753,+40.435,-075.382
72032499999,+40.433,-075.383
72032604981,+42.219,-092.026
72032699999,+42.217,-092.033
72032704995,+44.892,-091.868
72032799999,+44.883,-091.867
72032863832,+39.000,-080.274
72032899999,+39.000,-080.267
72032999999,+34.112,-117.688
72033063853,+38.607,-087.727
72033099999,+38.600,-087.733
72033199999,+36.226,-090.037
72033353175,+33.898,-117.602
72033399999,+33.900,-117.600
72033493764,+39.167,-077.167
72033499999,+39.168,-077.166
72033900121,+32.150,-111.167
72033999999,+32.142,-111.175
72034054818,+44.626,-086.201
72034099999,+44.625,-086.201
72034253947,+35.864,-098.421
72034299999,+35.867,-098.421
72034354852,+44.333,-089.020
72034399999,+44.333,-089.017
72034454920,+42.732,-095.556
72034499999,+42.733,-095.550
72034594086,+42.796,-109.807
72034599999,+42.800,-109.800
72034653991,+30.750,-092.688
72034763877,+33.598,-083.139
72034799999,+33.600,-083.133
72034863886,+33.154,-083.241
72034899999,+33.154,-083.241
72035154919,+41.226,-092.491
72035199999,+41.233,-092.500
72035299999,+28.170,-089.220
72035363875,+36.611,-083.738
72035399999,+36.617,-083.733
72035463901,+34.699,-099.338
72035503732,+39.600,-078.767
72035599999,+39.617,-078.767
72035613999,+35.538,-098.933
72035753993,+35.950,-096.773
72035799999,+35.950,-096.767
72035853999,+35.473,-098.006
72035923902,+35.275,-096.675
72036163870,+31.043,-086.312
72036263874,+31.846,-086.611
72036363872,+31.951,-085.129
72036524267,+42.074,-124.290
72036599999,+42.074,-124.290
72036663879,+38.687,-080.652
72036699999,+38.687,-080.652
72036754927,+45.372,-094.746
72036799999,+45.372,-094.747
72036854924,+43.987,-095.783
72036904135,+43.743,-111.098
72037154850,+41.960,-085.593
72037392824,+28.000,-082.164
72037492825,+27.916,-082.449
72037554844,+46.007,-083.743
72037663880,+34.229,-086.256
72037713917,+35.633,-091.167
72037799999,+35.638,-091.176
72037800122,+41.033,-080.417
72037899999,+41.025,-080.413
72037963882,+36.855,-084.856
72038163885,+30.291,-087.672
72038200123,+63.490,-162.110
72038299999,+63.490,-162.110
72038353847,+30.704,-087.023
72038400124,+38.967,-076.333
72038499999,+38.967,-076.333
72038500419,+39.800,-105.766
72038599999,+39.800,-105.767
72038600125,+45.117,-095.133
72038699999,+45.117,-095.133
72038799999,+32.767,-103.217
72038800469,+47.104,-122.287
72038899999,+47.100,-122.283
72038999999,+38.317,-076.550
72039100127,+28.350,-097.717
72039199999,+28.350,-097.717
72039200128,+31.056,-082.767
72039299999,+31.056,-082.774
72039300129,+34.850,-102.333
72039399999,+34.858,-102.326
72039400428,+34.100,-093.066
72039499999,+34.100,-093.066
72039500130,+28.950,-098.517
72039599999,+28.954,-098.520
72039699999,+27.913,-097.212
72039700131,+39.217,-082.233
72039799999,+39.211,-082.231
72039899999,+44.042,-089.304
72039999999,+29.952,-081.980
72040100133,+35.600,-092.450
72040199999,+35.600,-092.450
72040299999,+38.784,-093.803
72040399999,+33.858,-098.490
72040400134,+33.850,-098.483
72040499999,+33.850,-098.483
72040500436,+41.412,-096.109
72040599999,+41.417,-096.117
72040600135,+38.150,-122.550
72040699999,+38.150,-122.550
72040700462,+39.928,-074.292
72040799999,+39.933,-074.300
72040800136,+39.983,-075.867
72040899999,+39.983,-075.867
72040999999,+34.850,-083.983
72041100137,+36.422,-105.290
72041199999,+36.417,-105.290
72041254943,+41.828,-094.160
72041299999,+41.828,-094.160
72041300138,+34.267,-087.600
72041399999,+34.267,-087.600
72041400139,+40.333,-082.517
72041499999,+40.333,-082.517
72041500140,+43.433,-086.000
72041599999,+43.433,-086.000
72041799999,+37.583,-101.733
72042203037,+39.428,-101.046
72042499999,+38.500,-104.917
72042599999,+37.163,-101.371
72042600141,+37.158,-095.778
72042699999,+37.158,-095.778
72043199999,+38.209,-099.086
72043399999,+39.850,-099.895
72043499999,+39.110,-100.816
72043600142,+37.450,-094.733
72043699999,+37.449,-094.731
72043700143,+39.767,-101.800
72043799999,+39.761,-101.796
72043899999,+38.474,-100.885
72043999999,+37.604,-101.374
72044399999,+37.355,-087.400
72044599999,+37.358,-085.309
72044699999,+37.814,-085.500
72044700437,+36.665,-088.373
72044800144,+37.578,-084.770
72044899999,+37.578,-084.770
72044999999,+38.555,-082.738
72045199999,+37.686,-085.925
72045299999,+38.542,-083.743
72045500145,+37.633,-084.333
72045599999,+37.631,-084.332
72045600146,+38.067,-083.983
72045699999,+38.058,-083.980
72045800476,+37.751,-082.637
72045899999,+35.403,-096.832
72046499999,+37.562,-082.566
72046599999,+36.800,-084.200
72046699999,+29.950,-090.083
72046700148,+30.817,-089.867
72046799999,+30.814,-089.865
72046800466,+30.558,-092.099
72047299999,+44.992,-070.665
72047599999,+40.353,-094.915
72047600455,+39.725,-091.444
72047799999,+37.648,-092.652
72047899999,+38.611,-094.342
72047900149,+36.900,-094.017
72047999999,+36.900,-094.017
72048103817,+36.600,-089.983
72048199999,+36.601,-089.992
72048299999,+39.464,-092.427
72048399999,+39.096,-093.203
72048499999,+39.158,-091.818
72048799999,+38.347,-093.345
72048899999,+36.899,-089.562
72049100150,+46.217,-097.633
72049199999,+46.219,-097.643
72049200151,+44.567,-072.017
72049299999,+44.567,-072.017
72049354758,+44.883,-072.233
72049399999,+44.889,-072.229
72049400152,+44.933,-073.100
72049800153,+37.400,-077.517
72049899999,+37.400,-077.517
72049900154,+36.783,-076.450
72049999999,+36.780,-076.449
72050100155,+37.850,-076.883
72050199999,+37.850,-076.883
72050499999,+33.570,-086.051
72050500156,+33.902,-087.314
72050599999,+33.902,-087.314
72050799999,+33.313,-086.926
72050899999,+33.172,-086.306
72051699999,+42.711,-110.942
72051724165,+41.824,-110.557
72051800449,+41.393,-110.406
72051899999,+41.392,-110.107
72051999999,+44.867,-108.793
72052100475,+41.444,-106.828
72052199999,+41.445,-106.824
72052200443,+43.548,-109.690
72052299999,+43.548,-109.690
72052499999,+38.428,-105.106
72052803064,+38.698,-106.070
72052900429,+38.239,-108.563
72052999999,+38.233,-108.567
72053100158,+38.783,-108.067
72053199999,+38.783,-108.067
72053200159,+38.533,-106.050
72053299999,+38.533,-106.050
72053300160,+40.033,-105.217
72053399999,+40.039,-105.226
72053400161,+40.017,-105.050
72053499999,+40.017,-105.050
72053500162,+40.333,-103.800
72053599999,+40.334,-103.804
72053699999,+40.090,-105.917
72053700163,+40.567,-102.267
72053799999,+40.569,-102.273
72053800164,+40.167,-105.167
72053899999,+40.167,-105.167
72053900165,+37.283,-107.050
72053999999,+37.283,-107.050
72054153806,+34.383,-089.550
72054199999,+34.383,-089.533
72054200166,+30.500,-097.967
72054299999,+30.500,-097.967
72054300167,+41.300,-085.067
72054399999,+41.307,-085.064
72054400168,+40.617,-103.267
72054499999,+40.615,-103.265
72054500169,+41.384,-072.506
72054599999,+41.384,-072.506
72054699999,+39.604,-116.005
72054900171,+39.183,-119.733
72054999999,+39.192,-119.734
72055199999,+39.000,-119.751
72055399999,+40.701,-074.009
72055803977,+35.433,-099.400
72055899999,+35.431,-099.394
72055900172,+34.033,-095.533
72055999999,+34.035,-095.542
72056100467,+36.175,-096.152
72056199999,+36.167,-096.150
72056299999,+46.800,-120.167
72056599999,+40.482,-111.429
72056724180,+41.552,-112.062
72056999999,+37.011,-112.531
72057299999,+40.612,-112.351
72057500173,+40.031,-086.251
72057599999,+40.031,-086.251
72057600174,+38.533,-121.783
72057699999,+38.533,-121.783
72057700175,+32.150,-094.850
72057799999,+32.150,-094.850
72057800176,+32.717,-098.892
72057899999,+32.719,-098.891
72057999999,+29.342,-098.851
72058100178,+40.617,-074.250
72058199999,+40.617,-074.245
72058299999,+45.899,-094.874
72058399999,+44.997,-092.856
72058400181,+26.967,-099.250
72058499999,+26.967,-099.250
72058599999,+45.986,-095.992
72058600183,+42.683,-090.450
72058699999,+42.689,-090.444
72058700184,+29.976,-092.084
72058799999,+29.976,-092.084
72058899999,+34.383,-089.533
72058900185,+44.783,-088.550
72058999999,+44.783,-088.550
72059200186,+30.460,-087.877
72059299999,+30.461,-087.877
72059300187,+41.333,-086.667
72059399999,+41.333,-086.667
72059400188,+29.717,-095.383
72059499999,+29.717,-095.383
72059600189,+34.300,-081.633
72059699999,+34.300,-081.633
72059700190,+34.500,-081.950
72059799999,+34.500,-081.950
72059800191,+33.183,-080.033
72059899999,+33.183,-080.033
72059900192,+34.783,-081.200
72059999999,+34.783,-081.200
72060100193,+33.650,-081.683
72060199999,+33.649,-081.685
72060200194,+33.250,-081.383
72060299999,+33.258,-081.388
72060300195,+34.283,-080.567
72060399999,+34.283,-080.567
72060400196,+33.717,-079.850
72060500197,+34.717,-079.950
72060599999,+34.717,-079.950
72060600198,+32.701,-080.003
72060699999,+32.701,-080.003
72060700199,+34.717,-080.850
72060799999,+34.723,-080.855
72060800200,+34.181,-079.335
72060899999,+34.181,-079.335
72060900201,+32.917,-080.633
72060999999,+32.921,-080.641
72061100202,+34.000,-080.367
72061199999,+34.000,-080.367
72061200203,+32.412,-080.634
72061299999,+32.400,-080.633
72061300204,+33.828,-079.122
72061399999,+33.829,-079.122
72061400205,+38.909,-121.351
72061500206,+38.033,-120.417
72061599999,+38.030,-120.415
72061600207,+36.533,-093.200
72061699999,+36.533,-093.200
72061700208,+29.800,-095.900
72061799999,+29.800,-095.900
72061999999,+41.133,-104.867
72062299999,+33.602,-097.776
72062399999,+36.371,-082.173
72062400211,+44.016,-097.086
72062499999,+44.016,-097.086
72062500212,+36.750,-097.350
72062599999,+36.750,-097.350
72062600213,+35.883,-101.033
72062699999,+35.883,-101.033
72062700214,+35.283,-095.100
72062799999,+35.283,-095.100
72062800215,+35.483,-097.817
72062899999,+35.483,-097.817
72062900216,+43.663,-084.261
72062999999,+43.663,-084.261
72063100217,+34.617,-079.733
72063199999,+34.622,-079.734
72063200218,+33.063,-080.279
72063299999,+33.063,-080.279
72063300219,+34.400,-080.117
72063399999,+34.403,-080.119
72063400220,+34.315,-081.109
72063499999,+34.315,-081.109
72063500221,+35.300,-112.200
72063599999,+35.302,-112.194
72063600222,+38.350,-093.683
72063699999,+38.357,-093.684
72063700223,+29.500,-095.477
72063799999,+29.506,-095.477
72063800224,+44.095,-121.200
72063899999,+44.095,-121.200
72063900225,+30.533,-098.367
72064199999,+38.800,-104.517
72064299999,+38.750,-104.850
72064354940,+43.235,-093.624
72064399999,+43.233,-093.783
72064400226,+33.417,-112.683
72064499999,+33.420,-112.686
72064500227,+38.717,-120.750
72064599999,+38.724,-120.753
72064600228,+37.513,-122.501
72064700229,+31.106,-098.196
72064800230,+30.395,-097.567
72064899999,+30.395,-097.567
72064900231,+36.330,-077.635
72064999999,+36.330,-077.635
72065100232,+40.225,-083.352
72065200433,+38.356,-119.519
72065299999,+38.350,-119.517
72065499999,+36.404,-090.648
72065500235,+28.867,-082.567
72065599999,+28.867,-082.571
72065699999,+43.114,-089.532
72065799999,+46.023,-092.895
72065899999,+45.707,-094.933
72065900239,+30.735,-101.203
72065999999,+30.735,-101.203
72066199999,+42.938,-085.061
72066399999,+43.579,-090.913
72066400242,+28.083,-087.983
72066499999,+28.083,-087.983
72066500243,+27.200,-092.200
72066599999,+27.200,-092.200
72066600244,+28.600,-091.200
72066699999,+28.600,-091.200
72066799999,+28.217,-089.617
72066800246,+27.817,-094.317
72066899999,+27.817,-094.317
72066900247,+27.300,-093.533
72066999999,+27.300,-093.533
72067100248,+31.554,-081.883
72067199999,+31.554,-081.883
72067200485,+29.467,-081.206
72067400249,+33.633,-085.150
72067499999,+33.631,-085.152
72067599999,+36.530,-115.570
72068199999,+38.146,-120.648
72068499999,+42.050,-104.933
72068799999,+33.733,-117.017
72069903724,+39.608,-077.008
72069999999,+39.608,-077.008
72070154942,+41.052,-093.689
72070199999,+41.050,-093.683
72070599999,+38.981,-082.578
72070999999,+41.036,-083.982
72071200250,+31.429,-083.489
72071299999,+31.429,-083.489
72071300251,+40.204,-084.532
72071399999,+40.204,-084.532
72071400252,+33.912,-084.941
72071499999,+33.912,-084.941
72071699999,+38.667,-078.501
72071700442,+29.117,-089.550
72071799999,+29.117,-089.550
72071800253,+28.643,-089.794
72071899999,+28.650,-089.800
72071900254,+28.433,-092.883
72071999999,+28.433,-092.883
72072100255,+29.483,-093.633
72072199999,+29.483,-093.633
72072200256,+29.117,-091.867
72072299999,+29.117,-091.867
72072300257,+29.467,-092.367
72072399999,+29.467,-092.367
72072499999,+34.646,-106.836
72072500434,+28.058,-095.872
72072599999,+27.835,-096.011
72072600259,+28.577,-094.977
72072699999,+28.577,-094.977
72072700260,+27.962,-093.671
72072799999,+27.962,-093.671
72072900435,+28.500,-095.716
72072999999,+28.500,-095.717
72073100261,+27.283,-096.733
72073199999,+27.283,-096.733
72073299999,+27.733,-096.183
72073399999,+29.724,-098.695
72073400264,+43.581,-116.523
72073573805,+30.349,-085.788
72073599999,+30.358,-085.799
72073600265,+41.066,-086.182
72073699999,+41.066,-086.182
72073700266,+47.451,-099.151
72073799999,+47.451,-099.151
72073800267,+30.902,-083.881
72073899999,+30.902,-083.881
72073900268,+32.646,-093.298
72073999999,+32.646,-093.298
72074100269,+35.947,-114.861
72074199999,+35.947,-114.861
72074200270,+28.209,-100.019
72074299999,+28.209,-100.019
72074300418,+26.067,-097.150
72074399999,+26.071,-097.157
72074400271,+34.817,-082.700
72074499999,+34.810,-082.703
72074500272,+27.350,-094.633
72074599999,+27.350,-094.633
72074799999,+41.733,-106.467
72074924255,+48.350,-122.667
72075399999,+45.672,-121.536
72075999999,+46.251,-114.125
72076800274,+36.654,-083.218
72076899999,+36.654,-083.218
72076900275,+33.433,-088.849
72076999999,+33.433,-088.849
72077100276,+31.841,-099.404
72077199999,+31.841,-099.404
72077299999,+34.986,-106.009
72077399999,+34.659,-087.349
72077599999,+35.507,-086.804
72077699999,+31.673,-089.172
72077799999,+36.773,-077.794
72077900461,+31.641,-096.514
72077999999,+31.640,-096.515
72078199999,+38.343,-098.227
72078700278,+32.304,-090.411
72078799999,+32.304,-090.411
72080699999,+32.176,-094.299
72081599999,+39.630,-086.814
72083599999,+46.789,-090.759
72083900279,+39.667,-119.876
72083999999,+39.668,-119.876
72085200280,+38.946,-104.570
72085299999,+38.946,-104.570
72085300281,+48.884,-099.621
72085399999,+48.884,-099.621
72085400282,+46.925,-103.982
72085499999,+46.925,-103.982
72085500283,+48.784,-097.632
72085599999,+48.784,-097.632
72085600284,+34.689,-086.006
72085699999,+34.689,-086.006
72085800285,+48.480,-099.236
72085900286,+44.251,-090.855
72086100287,+48.929,-103.297
72086199999,+48.929,-103.297
72086299999,+48.753,-098.393
72086300289,+48.381,-102.898
72086399999,+48.381,-102.898
72086400290,+35.937,-077.547
72086500291,+48.405,-097.371
72086599999,+48.405,-097.371
72086600292,+47.290,-101.581
72086699999,+47.290,-101.581
72086700293,+48.390,-100.024
72086799999,+48.390,-100.024
72086800294,+47.796,-103.254
72086899999,+47.796,-103.254
72086900295,+38.947,-092.683
72086999999,+38.947,-092.683
72087100296,+46.768,-100.894
72087199999,+46.768,-100.894
72088700297,+46.117,-089.883
72088799999,+46.122,-089.882
72089599999,+46.813,-101.860
72089799999,+33.782,-083.693
72090200298,+43.067,-083.267
72090299999,+43.067,-083.272
72090300441,+38.700,-087.130
72090399999,+38.700,-087.130
72090400299,+29.067,-081.283
72090499999,+29.067,-081.284
72090799999,+36.335,-084.162
72090900300,+48.301,-102.406
72090999999,+48.301,-102.406
72091100301,+46.942,-098.018
72091199999,+46.941,-098.018
72091200302,+29.233,-087.783
72091299999,+29.233,-087.783
72091300303,+27.833,-091.983
72091399999,+27.833,-091.983
72091400304,+28.633,-091.483
72091499999,+28.633,-091.483
72091500305,+29.433,-092.983
72091599999,+29.433,-092.983
72091600453,+27.630,-090.450
72091699999,+27.633,-090.450
72091700306,+29.183,-094.517
72091799999,+29.183,-094.517
72091800307,+29.296,-088.842
72091899999,+43.033,-100.617
72091900308,+26.833,-096.933
72091999999,+26.833,-096.933
72092100309,+28.917,-093.300
72092199999,+28.917,-093.300
72092299999,+37.036,-113.510
72092300310,+48.726,-116.295
72092399999,+48.726,-116.295
72092400311,+34.915,-088.604
72092499999,+34.915,-088.604
72092500312,+27.200,-090.033
72092599999,+27.200,-090.033
72092600313,+30.071,-094.216
72092699999,+30.071,-094.216
72092700314,+34.300,-090.512
72092799999,+34.300,-090.512
72092800315,+40.280,-083.115
72092899999,+40.280,-083.115
72092900316,+45.506,-091.981
72092999999,+45.506,-091.981
72093200317,+31.606,-090.409
72093300318,+46.218,-100.245
72093399999,+46.218,-100.245
72093499999,+40.100,-102.241
72093599999,+38.258,-122.606
72093699999,+35.707,-077.372
72093999999,+46.173,-098.080
72094199999,+47.791,-099.932
72094200323,+41.233,-096.600
72094299999,+41.241,-096.594
72094300431,+32.521,-094.308
72094400324,+40.367,-083.817
72094499999,+40.372,-083.819
72094599999,+30.600,-084.550
72094600326,+30.617,-081.467
72094699999,+30.612,-081.461
72094799999,+47.423,-098.106
72094800328,+32.110,-084.189
72094899999,+32.111,-084.189
72094900329,+37.974,-092.691
72094999999,+37.974,-092.691
72095100330,+32.609,-082.370
72095199999,+32.609,-082.370
72095299999,+34.564,-117.675
72095300331,+29.248,-088.441
72095399999,+29.248,-088.441
72095400456,+26.933,-094.683
72095499999,+26.939,-094.689
72095599999,+28.160,-090.666
72095600332,+28.270,-092.264
72095699999,+28.270,-092.264
72095700333,+29.117,-090.200
72095799999,+29.123,-090.202
72095899999,+36.859,-083.358
72095999999,+32.568,-084.251
72096100336,+40.711,-086.375
72096199999,+40.711,-086.375
72096200337,+32.214,-083.128
72096299999,+32.214,-083.128
72096399999,+32.079,-106.153
72096400338,+30.033,-085.533
72096499999,+30.033,-085.533
72096513910,+32.433,-099.850
72096599999,+32.417,-099.850
72096600339,+33.227,-084.275
72096699999,+33.227,-084.275
72096700457,+30.718,-091.479
72096799999,+30.718,-091.479
72096800340,+35.704,-079.504
72096900341,+44.150,-107.167
72096999999,+44.150,-107.167
72097100342,+42.517,-108.783
72097199999,+42.517,-108.783
72097299999,+44.017,-092.483
72097400344,+35.178,-086.066
72097499999,+35.178,-086.066
72097599999,+31.174,-089.191
72097600345,+32.333,-108.691
72097799999,+41.333,-104.267
72097899999,+41.517,-104.000
72097999999,+41.583,-103.667
72098199999,+41.367,-103.800
72098299999,+41.117,-103.983
72098399999,+41.367,-103.483
72098499999,+41.217,-103.100
72098599999,+41.317,-102.833
72098699999,+41.050,-102.867
72098799999,+40.967,-103.200
72098899999,+41.133,-103.483
72098999999,+40.917,-103.700
72099199999,+40.700,-103.483
72099299999,+40.633,-103.833
72099399999,+40.883,-104.000
72099499999,+47.283,-110.800
72099599999,+47.283,-110.367
72099699999,+47.100,-110.167
72099799999,+47.383,-109.817
72099899999,+47.450,-109.417
72099999999,+47.600,-112.317
72100199999,+47.333,-112.100
72100299999,+47.700,-111.950
72100399999,+47.317,-111.467
72100499999,+47.750,-111.550
72100599999,+46.450,-109.800
72100699999,+46.700,-109.733
72100799999,+47.017,-109.633
72100899999,+47.067,-109.033
72100999999,+47.333,-108.933
72101199999,+47.967,-100.581
72101299999,+47.909,-100.927
72101399999,+47.714,-101.010
72101499999,+47.795,-101.299
72101599999,+47.751,-101.674
72101699999,+47.896,-101.674
72101799999,+48.120,-101.960
72101899999,+47.974,-102.223
72101999999,+48.345,-102.304
72102199999,+48.412,-101.892
72102299999,+48.551,-102.120
72102399999,+48.789,-102.269
72102499999,+48.673,-101.882
72102599999,+48.760,-101.592
72102699999,+48.825,-101.283
72102799999,+40.983,-122.694
72102899999,+43.985,-073.095
72102900347,+41.572,-086.735
72102999999,+41.572,-086.735
72103100348,+35.380,-086.246
72103199999,+35.380,-086.246
72103299999,+32.331,-102.530
72103300350,+31.684,-083.270
72103399999,+31.684,-083.270
72103400351,+30.879,-096.971
72103500352,+31.885,-082.647
72103599999,+31.885,-082.647
72103600353,+43.467,-108.389
72103699999,+43.467,-108.238
72103799999,+36.072,-075.694
72103899999,+35.238,-079.996
72104199999,+25.995,-081.673
72104200486,+28.228,-082.156
72104299999,+28.228,-082.156
72104399999,+32.164,-095.828
72104400448,+32.931,-096.435
72104499999,+32.931,-096.435
72104500354,+39.332,-094.310
72104599999,+39.333,-094.310
72104600460,+30.173,-090.941
72104699999,+30.167,-090.933
72104800471,+29.634,-104.361
72104899999,+29.634,-104.362
72200354930,+44.476,-093.016
72200399999,+44.483,-093.017
72200454922,+46.244,-096.607
72200499999,+46.250,-096.600
72200599999,+38.302,-095.725
72200654926,+43.621,-096.216
72200699999,+43.617,-096.217
72200754828,+43.459,-083.446
72200812995,+27.812,-097.089
72200899999,+27.833,-097.067
72201012836,+24.557,-081.755
72201192813,+28.290,-081.437
72201199999,+28.290,-081.437
72201292817,+28.950,-081.967
72201299999,+28.967,-081.967
72201399999,+24.600,-081.700
72201412818,+28.474,-082.454
72201499999,+28.474,-082.455
72201512850,+24.583,-081.683
72201612896,+24.726,-081.052
72201699999,+24.733,-081.050
72201712876,+28.062,-081.754
72201799999,+28.050,-081.750
72201899999,+34.633,-103.633
72201999999,+24.950,-080.580
72202012839,+25.788,-080.317
72202192816,+28.014,-082.345
72202199999,+28.017,-082.350
72202212803,+26.378,-080.108
72202299999,+26.378,-080.108
72202412882,+25.907,-080.280
72202499999,+25.900,-080.283
72202512849,+26.072,-080.154
72202612826,+25.483,-080.383
72202699999,+25.483,-080.383
72202799999,+25.770,-080.130
72202899999,+25.580,-080.100
72202912888,+25.648,-080.433
72202999999,+25.650,-080.433
72203012844,+26.685,-080.099
72203163839,+34.269,-086.858
72203199999,+34.267,-086.850
72203254916,+44.074,-093.553
72203299999,+44.067,-093.550
72203304999,+44.753,-095.556
72203399999,+44.750,-095.550
72203412812,+26.917,-081.991
72203499999,+26.920,-081.983
72203599999,+26.750,-080.950
72203699999,+26.770,-080.050
72203792809,+25.999,-080.241
72203799999,+26.000,-080.233
72203812897,+26.155,-081.775
72203899999,+26.153,-081.775
72203912885,+26.197,-080.171
72203999999,+26.200,-080.167
72204012838,+28.101,-080.644
72204099999,+28.100,-080.650
72204112993,+29.445,-090.261
72204199999,+29.450,-090.267
72204253978,+32.742,-095.496
72204299999,+32.741,-095.496
72204303738,+34.891,-079.759
72204399999,+34.890,-079.760
72204453930,+34.804,-096.671
72204499999,+34.800,-096.667
72204512843,+27.653,-080.243
72204612898,+28.517,-080.800
72204699999,+28.517,-080.800
72204799999,+27.470,-080.300
72204899999,+27.030,-080.120
72204992805,+26.250,-080.108
72204999999,+26.250,-080.117
72205012815,+28.434,-081.325
72205112841,+28.545,-081.333
72205153932,+34.398,-096.148
72205199999,+34.398,-096.148
72205253933,+36.773,-098.670
72205299999,+36.767,-098.667
72205312841,+28.545,-081.333
72205399999,+28.550,-081.333
72205453959,+35.135,-090.234
72205499999,+35.135,-090.234
72205512861,+29.167,-082.233
72205599999,+29.167,-082.217
72205612834,+29.183,-081.048
72205712854,+28.780,-081.244
72205799999,+28.767,-081.233
72205899999,+29.070,-080.920
72205904866,+42.690,-088.304
72205999999,+42.683,-088.300
72206013889,+30.495,-081.694
72206103038,+39.467,-106.150
72206199999,+39.467,-106.150
72206263842,+31.477,-082.861
72206299999,+31.478,-082.860
72206499999,+28.350,-082.617
72206593837,+30.233,-081.667
72206603853,+30.400,-081.417
72206763823,+30.219,-081.876
72206793832,+30.217,-081.883
72206799999,+30.219,-081.877
72206853860,+30.336,-081.515
72206899999,+30.333,-081.517
72206953853,+30.400,-086.472
72206999999,+30.400,-086.471
72207003822,+32.131,-081.202
72207153935,+35.096,-097.966
72207199999,+35.100,-097.967
72207203894,+36.624,-087.419
72207299999,+36.617,-087.417
72207303727,+34.976,-078.364
72207399999,+34.983,-078.367
72207463840,+38.089,-088.123
72207499999,+38.083,-088.117
72207504871,+41.932,-088.708
72207599999,+41.930,-088.710
72207694891,+40.200,-087.600
72207699999,+40.199,-087.596
72207799999,+32.020,-080.850
72207853938,+34.471,-097.951
72207899999,+34.471,-097.960
72207953888,+35.781,-080.304
72207999999,+35.783,-080.300
72208013880,+32.899,-080.041
72208113730,+39.417,-077.383
72208199999,+39.417,-077.367
72208204876,+42.246,-089.582
72208299999,+42.246,-089.582
72208399999,+32.900,-080.050
72208593831,+32.483,-080.717
72208613758,+32.850,-079.950
72208699999,+32.860,-079.950
72208899999,+32.680,-079.880
72208994959,+40.933,-090.433
72208999999,+40.933,-090.433
72209003875,+31.883,-081.567
72209099999,+31.883,-081.567
72209153940,+36.294,-095.479
72209199999,+36.300,-095.483
72209253941,+36.605,-094.738
72209299999,+36.600,-094.733
72209304878,+44.680,-084.729
72209399999,+44.680,-084.729
72209453984,+32.699,-097.047
72209499999,+32.700,-097.050
72209503030,+36.682,-101.505
72209599999,+36.685,-101.500
72209653127,+35.976,-115.133
72209699999,+35.967,-115.134
72209704936,+41.584,-095.339
72209799999,+41.583,-095.333
72209864761,+40.960,-072.252
72209899999,+40.967,-072.250
72209953936,+35.724,-096.820
72209999999,+35.717,-096.817
72210099999,+27.700,-082.400
72210103039,+37.450,-106.800
72210199999,+37.450,-106.800
72210299999,+32.350,-097.430
72210312895,+27.498,-080.377
72210399999,+27.483,-080.367
72210492806,+27.765,-082.628
72210499999,+27.767,-082.633
72210599999,+26.450,-081.950
72210612835,+26.585,-081.861
72210703056,+32.675,-102.654
72210799999,+32.674,-102.653
